Employee_ID,Tasks_Assigned,Tasks_Completed,Context_Switches_Per_Day,Avg_Uninterrupted_Work_Mins,Standard_Hours_Logged,After_Hours_Mins,Missed_Deadlines,Burnout_Risk_Score
EMP02001,16,14,3,114,35.9,58,1,21
EMP02002,28,25,2,95,43.0,4,1,16
EMP02003,35,32,12,61,43.7,80,1,44
EMP02004,29,27,4,71,44.2,57,0,15
EMP02005,26,23,10,69,36.9,86,0,41
EMP02006,17,15,3,112,42.6,47,0,12
EMP02007,36,31,15,62,36.7,111,0,46
EMP02008,43,39,2,81,39.1,55,1,21
EMP02009,20,15,14,45,35.8,152,2,74
EMP02010,10,9,13,61,41.2,185,0,45
EMP02011,20,17,7,98,40.4,30,1,27
EMP02012,41,30,15,63,37.2,102,2,68
EMP02013,42,30,24,22,40.2,384,4,100
EMP02014,10,9,11,42,39.0,71,0,47
EMP02015,37,34,7,108,36.6,51,1,21
EMP02016,46,37,25,23,43.7,400,5,100
EMP02017,39,31,17,20,40.4,588,5,100
EMP02018,39,32,25,23,43.3,501,5,100
EMP02019,46,43,13,45,42.7,102,1,62
EMP02020,29,27,7,107,35.1,23,1,26
EMP02021,33,24,20,19,38.1,600,3,100
EMP02022,41,31,12,62,38.0,124,2,62
EMP02023,35,34,2,117,39.1,56,0,9
EMP02024,48,43,4,80,35.0,37,1,20
EMP02025,12,10,6,80,35.3,26,0,17
EMP02026,25,22,15,42,41.3,172,1,74
EMP02027,11,8,9,68,40.4,184,1,46
EMP02028,16,12,14,68,39.5,173,1,57
EMP02029,17,14,25,24,40.7,438,2,100
EMP02030,10,8,5,71,43.6,14,0,13
EMP02031,34,23,25,26,35.1,395,2,100
EMP02032,17,13,10,55,37.4,74,1,44
EMP02033,21,20,3,80,41.9,53,0,11
EMP02034,17,14,7,112,41.1,42,1,30
EMP02035,31,27,8,47,38.3,153,1,54
EMP02036,21,20,7,101,40.0,42,0,19
EMP02037,43,34,17,25,44.0,477,1,100
EMP02038,44,43,7,83,44.7,40,1,28
EMP02039,41,39,5,95,38.8,18,1,23
EMP02040,49,48,5,85,38.0,19,1,22
EMP02041,26,20,8,59,37.2,194,1,48
EMP02042,11,10,7,119,44.8,26,1,27
EMP02043,50,39,16,16,36.7,400,2,100
EMP02044,47,33,19,15,37.2,300,2,100
EMP02045,40,36,6,98,44.4,20,1,27
EMP02046,14,12,4,84,38.8,58,0,15
EMP02047,37,28,16,20,43.6,449,5,100
EMP02048,20,19,7,70,40.0,60,0,21
EMP02049,39,35,5,115,35.3,17,1,24
EMP02050,22,20,3,99,42.3,57,0,13
EMP02051,30,29,3,106,36.4,50,1,20
EMP02052,34,28,15,65,41.3,164,0,51
EMP02053,37,34,5,82,44.2,20,1,24
EMP02054,12,8,20,30,41.6,224,2,100
EMP02055,49,37,23,26,40.2,521,4,100
EMP02056,47,32,22,27,43.7,265,4,100
EMP02057,36,34,6,78,41.7,18,1,20
EMP02058,38,31,15,53,38.0,126,2,73
EMP02059,33,28,7,66,37.5,18,0,20
EMP02060,21,17,15,65,39.0,194,0,52
EMP02061,15,12,14,64,40.7,66,0,41
EMP02062,29,24,15,67,37.3,164,2,68
EMP02063,31,28,2,111,41.2,22,1,17
EMP02064,35,29,25,23,41.9,335,1,100
EMP02065,27,25,13,48,41.5,169,0,55
EMP02066,29,22,15,65,40.8,187,2,72
EMP02067,11,7,24,27,35.0,478,1,100
EMP02068,41,30,24,16,37.2,259,5,100
EMP02069,47,30,19,27,35.1,467,5,100
EMP02070,42,38,3,103,35.1,48,0,13
EMP02071,48,42,15,54,36.7,121,0,53
EMP02072,40,28,22,29,37.9,413,4,100
EMP02073,35,26,23,17,44.4,544,4,100
EMP02074,33,31,3,114,35.7,10,0,9
EMP02075,22,21,6,78,39.7,47,1,23
EMP02076,37,25,16,16,37.0,224,3,100
EMP02077,15,13,8,53,39.4,76,1,41
EMP02078,50,37,11,51,37.8,111,2,70
EMP02079,39,30,17,21,41.4,555,1,100
EMP02080,38,34,13,49,40.7,192,2,74
EMP02081,37,35,11,55,44.1,183,1,54
EMP02082,24,19,22,20,42.5,384,4,100
EMP02083,14,13,4,81,43.6,55,1,23
EMP02084,42,28,18,25,41.4,279,1,100
EMP02085,24,19,19,20,42.0,479,4,100
EMP02086,12,10,13,51,42.8,184,2,71
EMP02087,20,13,17,30,43.9,485,2,100
EMP02088,15,11,12,70,39.3,147,1,51
EMP02089,49,39,11,63,38.9,183,1,56
EMP02090,24,18,22,27,40.4,249,3,100
EMP02091,35,23,18,28,35.7,305,5,100
EMP02092,29,26,9,50,35.3,114,0,41
EMP02093,37,34,10,54,38.7,116,2,57
EMP02094,12,11,9,53,42.9,100,0,41
EMP02095,28,25,13,64,39.3,190,2,65
EMP02096,29,22,23,22,37.5,593,1,100
EMP02097,50,44,6,79,41.0,5,1,27
EMP02098,40,35,12,56,41.0,196,2,68
EMP02099,28,22,10,63,40.1,193,2,61
EMP02100,24,23,6,70,40.5,50,0,18
EMP02101,21,17,10,48,41.6,131,1,56
EMP02102,41,35,3,96,39.5,33,1,23
EMP02103,29,24,12,58,42.1,159,1,54
EMP02104,21,14,24,16,36.7,599,1,100
EMP02105,47,42,7,106,37.7,56,0,24
EMP02106,46,38,17,15,39.3,256,5,100
EMP02107,44,31,25,17,44.2,277,5,100
EMP02108,12,10,3,116,42.7,22,0,10
EMP02109,14,11,16,29,42.6,288,3,100
EMP02110,20,19,6,97,37.4,50,0,18
EMP02111,27,22,9,47,44.5,196,0,52
EMP02112,17,14,6,101,41.9,34,1,23
EMP02113,33,29,4,80,38.5,30,0,14
EMP02114,45,35,8,64,37.0,72,0,41
EMP02115,24,19,13,47,43.1,76,1,59
EMP02116,46,37,21,18,37.2,335,2,100
EMP02117,49,33,24,15,43.6,436,4,100
EMP02118,41,28,22,22,41.5,359,1,100
EMP02119,20,16,13,56,36.7,200,1,61
EMP02120,30,26,2,118,43.5,22,0,9
EMP02121,35,28,23,29,36.1,357,5,100
EMP02122,45,33,17,18,37.3,358,2,100
EMP02123,38,33,7,100,38.9,11,1,23
EMP02124,13,10,11,42,36.0,151,2,73
EMP02125,18,17,2,102,43.1,23,0,7
EMP02126,42,28,19,28,44.2,411,5,100
EMP02127,10,8,11,44,37.5,92,1,57
EMP02128,30,22,14,58,39.6,161,2,70
EMP02129,47,33,20,18,43.4,361,3,100
EMP02130,38,32,19,18,39.9,599,1,100
EMP02131,32,27,4,98,43.2,14,0,13
EMP02132,32,30,5,120,42.0,29,1,24
EMP02133,18,15,15,56,39.1,109,2,66
EMP02134,18,17,5,108,43.4,4,1,21
EMP02135,18,14,20,18,40.2,202,3,100
EMP02136,13,8,21,24,43.2,474,3,100
EMP02137,27,24,13,59,42.4,123,0,42
EMP02138,16,14,2,87,41.8,35,0,8
EMP02139,10,7,16,21,42.1,454,3,100
EMP02140,32,29,7,66,41.5,27,1,27
EMP02141,30,22,23,19,35.5,277,1,100
EMP02142,13,11,15,61,44.5,144,1,55
EMP02143,36,34,3,70,36.9,55,1,21
EMP02144,43,33,14,62,41.4,87,2,64
EMP02145,29,19,21,29,37.1,278,3,100
EMP02146,17,16,3,107,43.3,13,0,8
EMP02147,39,33,9,69,43.3,190,0,41
EMP02148,27,22,18,15,35.7,538,3,100
EMP02149,11,7,25,25,40.2,271,2,100
EMP02150,28,24,10,53,35.8,197,1,57
EMP02151,39,32,15,58,37.9,144,1,61
EMP02152,34,33,3,115,40.6,60,1,21
EMP02153,29,26,9,49,36.9,196,0,48
EMP02154,37,29,23,22,36.9,441,2,100
EMP02155,37,36,2,71,39.5,10,0,6
EMP02156,48,44,13,67,42.8,188,2,65
EMP02157,50,33,22,24,42.7,380,4,100
EMP02158,39,27,16,17,38.9,518,5,100
EMP02159,19,15,16,28,35.3,207,1,98
EMP02160,43,32,22,15,43.7,576,2,100
EMP02161,19,18,6,77,38.3,33,1,25
EMP02162,33,30,5,96,35.2,11,0,14
EMP02163,26,22,15,67,41.0,184,2,69
EMP02164,39,33,12,54,44.5,140,1,57
EMP02165,21,19,6,107,35.8,40,0,18
EMP02166,11,9,6,103,37.6,28,0,17
EMP02167,36,30,3,119,38.0,17,1,21
EMP02168,24,19,12,60,40.3,88,0,41
EMP02169,46,38,15,60,40.6,91,0,47
EMP02170,39,31,23,27,37.1,515,4,100
EMP02171,47,41,3,84,37.1,37,1,23
EMP02172,12,8,24,29,36.1,217,5,100
EMP02173,45,32,23,21,42.3,351,5,100
EMP02174,16,14,2,117,44.2,29,0,8
EMP02175,20,18,2,85,40.1,17,0,7
EMP02176,41,37,4,89,35.7,58,1,25
EMP02177,29,25,3,117,37.6,58,0,14
EMP02178,29,28,5,80,41.4,14,1,21
EMP02179,10,9,2,67,41.7,53,1,18
EMP02180,24,20,10,58,38.9,190,1,52
EMP02181,42,30,23,23,40.4,490,1,100
EMP02182,10,7,23,22,37.2,376,4,100
EMP02183,11,9,13,60,37.4,196,2,64
EMP02184,15,12,13,70,44.2,127,1,50
EMP02185,35,29,13,51,41.0,182,1,65
EMP02186,37,35,5,83,38.3,48,0,16
EMP02187,36,32,2,100,36.1,24,0,9
EMP02188,22,15,22,20,41.1,586,3,100
EMP02189,50,47,4,102,41.4,58,1,25
EMP02190,26,23,2,116,38.0,41,1,19
EMP02191,42,35,8,57,39.5,83,2,50
EMP02192,17,13,12,61,36.0,131,2,58
EMP02193,44,36,14,52,43.0,147,2,74
EMP02194,21,19,6,84,43.2,31,0,17
EMP02195,20,15,17,17,37.6,384,3,100
EMP02196,18,14,9,58,38.1,98,0,41
EMP02197,38,28,8,70,42.5,191,1,50
EMP02198,49,47,5,107,39.8,40,1,20
EMP02199,44,37,14,55,41.7,96,1,58
EMP02200,43,38,11,52,44.4,145,2,65
EMP02201,45,30,21,30,39.9,356,2,100
EMP02202,20,17,4,71,36.5,54,1,24
EMP02203,18,14,9,67,41.9,194,2,57
EMP02204,34,30,10,67,35.3,126,1,44
EMP02205,30,22,13,70,41.6,75,2,59
EMP02206,44,33,25,24,38.0,423,2,100
EMP02207,34,29,8,43,38.0,89,1,53
EMP02208,10,9,6,119,41.3,21,0,15
EMP02209,39,31,8,56,41.4,162,2,59
EMP02210,35,30,11,66,39.1,103,1,45
EMP02211,45,36,8,52,41.3,89,0,41
EMP02212,45,41,12,51,42.4,125,1,57
EMP02213,10,9,11,59,37.7,150,2,56
EMP02214,15,12,8,50,40.8,76,2,53
EMP02215,33,28,6,83,40.7,44,0,20
EMP02216,12,11,5,65,37.2,29,1,23
EMP02217,15,13,7,83,43.9,37,0,20
EMP02218,43,41,4,110,40.1,44,0,14
EMP02219,10,7,22,22,36.6,298,3,100
EMP02220,29,26,2,78,37.2,50,0,11
EMP02221,49,39,14,52,40.1,171,0,60
EMP02222,42,32,11,44,38.8,159,2,74
EMP02223,44,33,8,63,41.3,145,2,56
EMP02224,12,11,6,117,44.5,0,0,14
EMP02225,18,16,6,105,41.8,26,0,17
EMP02226,48,45,4,88,37.4,48,1,24
EMP02227,13,12,5,114,39.6,48,0,15
EMP02228,30,22,21,16,42.5,559,4,100
EMP02229,39,35,12,41,44.0,103,2,73
EMP02230,12,8,20,22,44.5,356,5,100
EMP02231,22,14,20,26,36.6,324,1,100
EMP02232,21,17,11,49,37.1,123,2,65
EMP02233,10,8,8,50,41.7,116,2,56
EMP02234,20,17,7,98,36.7,34,0,20
EMP02235,45,37,18,29,36.3,215,3,100
EMP02236,26,22,4,102,35.1,13,1,22
EMP02237,19,15,24,18,42.5,416,4,100
EMP02238,17,13,18,24,38.4,505,2,100
EMP02239,22,20,15,59,40.7,60,1,49
EMP02240,32,27,6,67,41.8,44,0,20
EMP02241,34,30,2,91,41.7,46,0,11
EMP02242,48,44,6,79,36.3,36,0,19
EMP02243,22,18,4,91,38.3,13,1,22
EMP02244,42,29,19,21,38.4,347,1,100
EMP02245,17,12,13,40,44.8,93,0,58
EMP02246,20,17,7,120,41.5,40,0,21
EMP02247,49,37,14,44,37.2,149,1,74
EMP02248,45,38,4,70,43.0,29,1,25
EMP02249,36,31,11,54,38.0,99,1,51
EMP02250,49,37,21,29,37.3,259,4,100
EMP02251,33,21,21,28,43.8,478,2,100
EMP02252,35,30,5,98,39.3,36,0,18
EMP02253,27,22,14,44,37.0,79,2,73
EMP02254,44,37,4,67,38.1,45,1,27
EMP02255,43,37,8,68,43.2,132,1,42
EMP02256,13,11,14,67,42.3,66,1,47
EMP02257,20,17,7,106,42.7,31,1,29
EMP02258,35,33,4,75,39.5,32,1,22
EMP02259,23,20,12,53,41.5,63,2,58
EMP02260,21,16,12,63,41.7,129,0,41
EMP02261,41,33,21,25,41.8,323,1,100
EMP02262,49,46,6,81,43.8,60,1,23
EMP02263,49,42,6,78,36.8,0,1,25
EMP02264,10,6,21,23,37.2,393,2,100
EMP02265,22,16,23,21,42.9,359,2,100
EMP02266,26,21,22,18,41.9,408,3,100
EMP02267,22,19,9,52,39.4,161,2,61
EMP02268,34,30,3,82,43.4,39,0,13
EMP02269,27,21,13,48,40.8,102,2,70
EMP02270,40,28,20,22,39.7,280,2,100
EMP02271,12,8,18,16,39.7,371,3,100
EMP02272,21,14,20,20,43.1,576,5,100
EMP02273,10,8,9,45,41.9,184,1,59
EMP02274,41,29,25,16,42.6,441,1,100
EMP02275,37,31,14,40,36.8,108,0,62
EMP02276,31,27,9,64,41.2,183,1,47
EMP02277,28,23,16,17,36.5,410,3,100
EMP02278,32,29,7,69,37.2,48,1,24
EMP02279,39,29,22,17,35.9,336,3,100
EMP02280,37,29,17,29,43.2,235,4,100
EMP02281,43,41,4,72,40.7,21,1,21
EMP02282,31,24,8,59,37.5,192,0,41
EMP02283,45,37,14,52,40.7,111,0,53
EMP02284,18,14,17,18,36.5,519,5,100
EMP02285,50,42,3,115,44.0,53,0,17
EMP02286,48,40,9,61,41.2,130,1,46
EMP02287,14,11,25,27,36.8,481,3,100
EMP02288,20,17,11,53,39.8,122,2,61
EMP02289,31,23,21,24,40.0,204,1,100
EMP02290,42,28,16,28,36.4,317,5,100
EMP02291,37,35,7,108,42.2,23,1,25
EMP02292,23,15,21,15,40.0,513,2,100
EMP02293,28,25,3,73,39.6,11,1,18
EMP02294,32,31,6,118,38.2,21,1,24
EMP02295,26,24,2,94,44.0,4,0,6
EMP02296,10,8,9,53,38.0,181,1,52
EMP02297,17,11,16,19,43.1,373,2,100
EMP02298,29,28,2,79,42.1,55,0,9
EMP02299,23,19,6,72,40.7,40,1,25
EMP02300,17,14,18,27,44.0,392,1,100
EMP02301,20,17,3,117,40.2,7,0,9
EMP02302,42,36,6,102,38.9,9,1,27
EMP02303,17,15,8,48,35.8,118,2,58
EMP02304,45,29,21,17,44.3,280,3,100
EMP02305,34,29,3,110,42.6,43,0,14
EMP02306,22,17,10,43,44.1,120,0,51
EMP02307,28,22,18,15,40.2,328,4,100
EMP02308,31,26,15,68,40.6,90,1,53
EMP02309,19,14,17,27,43.3,504,2,100
EMP02310,16,12,14,57,44.9,101,0,45
EMP02311,38,29,22,26,42.1,348,4,100
EMP02312,19,15,10,61,36.5,144,0,41
EMP02313,21,17,8,44,43.0,85,0,42
EMP02314,32,29,6,101,38.3,40,1,26
EMP02315,10,7,10,50,39.2,92,0,41
EMP02316,49,44,5,94,35.3,35,0,17
EMP02317,26,23,9,62,35.3,200,2,57
EMP02318,19,15,10,43,43.9,188,2,74
EMP02319,39,28,21,28,35.3,582,3,100
EMP02320,20,17,7,81,44.2,57,0,22
EMP02321,19,15,19,19,40.3,425,1,100
EMP02322,43,33,18,18,39.6,497,5,100
EMP02323,47,39,23,17,43.3,308,1,100
EMP02324,15,14,7,87,41.2,10,1,25
EMP02325,20,15,10,58,36.7,136,1,48
EMP02326,50,39,13,50,35.7,172,2,74
EMP02327,36,29,23,24,43.4,600,4,100
EMP02328,27,18,21,21,36.0,345,1,100
EMP02329,32,28,2,96,38.6,5,0,8
EMP02330,23,15,25,21,38.2,494,5,100
EMP02331,38,36,6,95,36.7,57,0,19
EMP02332,30,28,14,62,42.7,73,1,47
EMP02333,35,33,7,91,39.2,34,1,28
EMP02334,11,10,7,83,44.2,24,1,27
EMP02335,17,12,23,17,40.9,359,2,100
EMP02336,41,40,2,79,40.7,20,0,6
EMP02337,10,8,8,61,38.7,111,0,41
EMP02338,41,31,12,44,41.0,100,1,66
EMP02339,42,31,12,56,44.3,191,0,55
EMP02340,10,8,16,18,42.2,264,4,100
EMP02341,40,26,20,15,39.3,234,5,100
EMP02342,50,41,11,40,40.7,89,0,56
EMP02343,48,38,15,65,41.1,97,2,67
EMP02344,18,14,14,69,39.4,165,1,57
EMP02345,13,11,2,72,39.0,27,1,17
EMP02346,32,31,2,114,44.8,31,0,7
EMP02347,27,22,25,19,35.2,412,5,100
EMP02348,17,13,9,54,35.6,153,1,50
EMP02349,46,35,21,28,40.1,295,4,100
EMP02350,13,11,7,115,36.0,0,1,20
EMP02351,32,27,7,97,35.3,21,0,21
EMP02352,47,35,16,22,35.9,326,3,100
EMP02353,47,45,4,104,42.8,2,1,19
EMP02354,22,18,23,27,37.6,379,3,100
EMP02355,43,39,3,79,38.8,29,1,21
EMP02356,38,34,10,40,43.6,109,1,61
EMP02357,28,25,5,76,37.1,10,0,14
EMP02358,46,30,22,18,39.6,505,2,100
EMP02359,49,45,4,105,39.1,1,0,12
EMP02360,22,19,6,105,39.0,29,1,27
EMP02361,23,17,17,15,36.9,595,2,100
EMP02362,21,18,9,49,40.3,182,0,47
EMP02363,49,43,2,114,36.0,18,1,19
EMP02364,39,36,10,53,35.1,99,2,57
EMP02365,48,45,7,87,40.3,41,1,22
EMP02366,17,15,7,107,38.2,24,0,19
EMP02367,18,14,24,15,42.7,536,1,100
EMP02368,21,20,2,86,39.7,15,0,6
EMP02369,32,27,3,76,43.1,29,1,22
EMP02370,29,19,18,24,37.0,253,3,100
EMP02371,28,25,2,86,44.4,43,1,19
EMP02372,36,34,6,97,39.7,49,1,27
EMP02373,26,23,14,43,39.9,179,2,74
EMP02374,39,28,24,24,37.9,486,4,100
EMP02375,10,9,4,81,37.9,2,1,18
EMP02376,29,26,7,116,36.9,43,0,21
EMP02377,32,30,4,86,43.2,8,0,11
EMP02378,37,33,10,66,43.9,117,2,53
EMP02379,11,9,15,55,42.5,80,2,63
EMP02380,36,32,12,63,41.7,78,1,45
EMP02381,45,42,6,76,39.1,54,1,29
EMP02382,14,10,21,29,43.7,553,1,100
EMP02383,46,39,4,108,35.4,39,0,17
EMP02384,28,26,2,107,44.8,51,0,10
EMP02385,26,18,25,25,39.0,461,2,100
EMP02386,11,8,21,15,36.7,255,1,100
EMP02387,37,33,6,77,38.2,16,1,26
EMP02388,19,14,16,22,42.2,412,5,100
EMP02389,42,33,13,42,35.4,173,1,74
EMP02390,45,34,14,57,44.8,173,1,66
EMP02391,20,15,25,15,41.4,462,2,100
EMP02392,29,27,7,81,39.7,43,1,29
EMP02393,44,36,10,63,35.6,182,2,61
EMP02394,23,18,10,58,35.6,120,2,56
EMP02395,42,39,13,56,38.3,79,1,50
EMP02396,43,33,16,15,44.6,449,1,100
EMP02397,42,30,20,22,40.7,451,5,100
EMP02398,12,9,25,22,36.8,222,3,100
EMP02399,18,13,22,22,39.2,430,4,100
EMP02400,35,31,10,67,36.2,104,0,41
EMP02401,14,10,18,19,38.9,424,5,100
EMP02402,15,12,15,69,44.1,192,1,60
EMP02403,30,22,21,21,35.9,414,3,100
EMP02404,32,31,7,117,39.3,48,0,20
EMP02405,34,23,18,25,39.9,576,3,100
EMP02406,29,22,10,66,35.2,196,0,44
EMP02407,13,12,4,66,42.6,48,0,13
EMP02408,35,26,24,16,39.2,285,3,100
EMP02409,35,34,5,112,37.8,39,1,24
EMP02410,36,25,17,17,36.0,568,4,100
EMP02411,30,24,23,23,36.6,310,4,100
EMP02412,43,33,15,55,37.3,114,1,64
EMP02413,11,7,22,23,38.9,258,2,100
EMP02414,17,15,3,99,44.6,8,0,8
EMP02415,38,34,4,85,44.8,29,0,14
EMP02416,15,13,13,52,44.0,131,1,57
EMP02417,34,33,3,107,37.4,41,0,10
EMP02418,35,34,7,80,38.1,31,1,26
EMP02419,18,16,14,58,41.5,187,0,50
EMP02420,35,31,2,96,35.5,14,1,17
EMP02421,10,9,2,105,40.7,45,1,18
EMP02422,46,43,11,67,38.6,183,2,60
EMP02423,31,26,14,59,40.5,191,1,60
EMP02424,33,32,6,118,42.1,37,0,17
EMP02425,49,42,2,118,37.9,26,0,12
EMP02426,50,39,8,59,43.4,159,1,49
EMP02427,17,13,9,42,41.2,196,2,73
EMP02428,31,22,23,15,41.4,400,1,100
EMP02429,15,10,17,23,41.0,449,2,100
EMP02430,14,12,3,85,43.3,57,1,22
EMP02431,22,20,5,67,37.0,28,1,23
EMP02432,36,30,20,20,37.4,271,5,100
EMP02433,27,19,20,24,43.6,416,3,100
EMP02434,42,37,11,70,44.7,95,0,41
EMP02435,18,15,15,63,39.9,101,1,52
EMP02436,46,30,17,26,40.0,217,2,100
EMP02437,43,30,24,21,35.3,337,1,100
EMP02438,50,44,3,109,44.0,5,0,11
EMP02439,11,9,3,84,35.2,34,0,11
EMP02440,13,11,4,90,41.2,55,1,24
EMP02441,16,15,4,97,41.7,39,1,21
EMP02442,26,21,21,26,43.6,530,2,100
EMP02443,10,7,9,70,44.1,191,0,41
EMP02444,19,13,24,28,39.6,227,2,100
EMP02445,43,38,11,45,38.7,61,0,46
EMP02446,24,20,8,47,42.4,88,1,48
EMP02447,37,26,25,24,44.5,572,3,100
EMP02448,39,37,3,108,44.2,14,1,18
EMP02449,23,19,15,56,43.7,130,0,50
EMP02450,32,25,22,21,38.5,382,5,100
EMP02451,25,16,24,27,40.6,444,2,100
EMP02452,49,44,11,40,38.7,161,0,59
EMP02453,48,43,8,61,42.7,107,2,48
EMP02454,24,17,19,19,40.2,418,4,100
EMP02455,21,15,19,27,39.0,547,4,100
EMP02456,11,9,20,21,39.0,304,4,100
EMP02457,13,11,7,101,40.1,16,0,18
EMP02458,19,16,2,118,40.9,45,1,19
EMP02459,20,15,11,49,38.3,118,2,66
EMP02460,22,18,24,18,43.8,574,4,100
EMP02461,37,32,4,66,38.8,42,0,16
EMP02462,34,25,20,28,36.3,523,3,100
EMP02463,29,19,23,21,38.6,256,1,100
EMP02464,35,27,16,27,44.8,294,2,100
EMP02465,24,20,8,65,40.7,101,0,41
EMP02466,31,21,24,30,39.3,208,2,100
EMP02467,45,43,5,93,44.8,40,1,25
EMP02468,19,17,2,103,37.7,20,0,7
EMP02469,12,9,15,47,38.7,159,0,60
EMP02470,10,7,14,54,37.2,134,2,67
EMP02471,29,27,6,71,40.0,6,1,24
EMP02472,28,24,2,92,38.2,24,0,9
EMP02473,15,13,14,67,41.3,194,1,57
EMP02474,29,28,3,86,43.4,28,1,18
EMP02475,13,10,20,23,43.7,564,2,100
EMP02476,13,12,3,112,39.9,2,0,7
EMP02477,39,31,15,58,43.2,154,1,63
EMP02478,45,38,7,84,39.7,31,0,23
EMP02479,44,41,10,42,37.1,198,1,66
EMP02480,13,11,12,57,44.3,185,1,55
EMP02481,13,8,18,21,40.1,256,2,100
EMP02482,23,22,5,107,42.9,20,1,22
EMP02483,33,24,25,20,36.4,296,4,100
EMP02484,29,26,12,53,38.6,119,1,54
EMP02485,50,45,3,68,41.2,23,0,12
EMP02486,34,31,2,100,43.8,20,1,17
EMP02487,28,21,17,25,43.3,536,4,100
EMP02488,31,27,8,65,43.9,175,1,44
EMP02489,46,33,25,23,35.6,299,4,100
EMP02490,17,14,9,58,40.0,123,2,52
EMP02491,12,11,15,54,40.5,134,2,68
EMP02492,16,14,12,62,35.9,162,0,41
EMP02493,12,9,8,62,42.4,129,2,48
EMP02494,24,20,10,62,43.5,98,1,42
EMP02495,44,42,6,93,42.4,49,0,18
EMP02496,38,32,2,81,36.4,10,1,19
EMP02497,10,8,5,75,44.1,1,1,21
EMP02498,47,43,2,107,38.8,39,1,19
EMP02499,29,23,18,24,39.8,526,2,100
EMP02500,43,34,25,26,37.8,538,3,100
EMP02501,18,13,21,15,44.3,322,5,100
EMP02502,20,14,16,21,35.3,537,1,100
EMP02503,24,21,14,57,37.7,180,2,69
EMP02504,21,20,6,73,40.0,3,1,23
EMP02505,32,23,21,19,42.4,368,4,100
EMP02506,23,15,21,19,40.7,219,3,100
EMP02507,42,40,3,65,41.5,44,1,20
EMP02508,27,21,17,21,36.2,549,2,100
EMP02509,49,42,13,65,36.2,109,0,43
EMP02510,48,38,18,24,39.0,304,5,100
EMP02511,13,11,10,70,36.7,89,1,41
EMP02512,41,29,21,18,42.1,585,5,100
EMP02513,48,40,12,60,38.7,113,2,60
EMP02514,43,39,8,44,41.5,190,2,69
EMP02515,16,12,22,24,37.1,424,2,100
EMP02516,43,37,6,79,40.5,28,0,20
EMP02517,13,10,20,15,38.4,294,5,100
EMP02518,43,38,4,110,37.3,27,1,24
EMP02519,12,9,20,15,36.4,461,4,100
EMP02520,46,34,19,27,43.0,387,3,100
EMP02521,12,10,6,119,43.8,6,0,15
EMP02522,17,16,7,65,41.0,39,1,28
EMP02523,43,35,25,26,44.5,389,2,100
EMP02524,32,26,22,15,38.7,283,1,100
EMP02525,18,17,3,101,37.0,38,1,19
EMP02526,25,18,23,20,40.4,441,1,100
EMP02527,23,18,15,62,42.2,93,0,44
EMP02528,17,15,11,51,39.1,156,0,47
EMP02529,36,32,9,52,42.6,63,2,53
EMP02530,15,12,14,48,41.0,113,0,53
EMP02531,24,16,21,19,43.2,497,5,100
EMP02532,28,22,24,26,35.6,207,5,100
EMP02533,21,18,6,112,42.1,19,0,17
EMP02534,16,14,2,100,37.7,55,1,19
EMP02535,19,17,9,40,40.0,73,1,54
EMP02536,11,8,15,59,39.3,90,1,52
EMP02537,40,34,4,90,43.4,0,0,13
EMP02538,38,31,14,58,36.6,144,0,50
EMP02539,10,9,11,44,38.3,94,1,56
EMP02540,12,7,20,26,37.5,443,1,100
EMP02541,50,36,16,24,36.0,426,2,100
EMP02542,46,43,5,97,36.0,59,0,18
EMP02543,22,21,4,70,37.9,0,0,9
EMP02544,17,15,13,44,41.9,129,1,64
EMP02545,31,25,19,15,41.6,413,2,100
EMP02546,24,21,15,59,36.0,195,0,52
EMP02547,20,16,9,54,38.9,139,2,58
EMP02548,37,28,12,70,44.6,68,2,57
EMP02549,19,13,16,22,38.1,599,3,100
EMP02550,10,8,12,47,43.4,184,1,64
EMP02551,23,18,18,15,36.2,589,2,100
EMP02552,18,13,25,28,44.2,391,2,100
EMP02553,39,37,2,70,39.8,27,1,17
EMP02554,25,23,2,101,36.0,6,1,15
EMP02555,32,25,17,20,41.0,291,1,100
EMP02556,14,12,8,64,39.8,104,2,46
EMP02557,49,39,13,48,35.0,171,0,61
EMP02558,33,24,24,25,39.8,583,3,100
EMP02559,24,18,14,62,36.1,75,1,50
EMP02560,14,11,19,22,40.7,333,5,100
EMP02561,48,40,10,43,37.4,153,1,65
EMP02562,12,11,6,65,35.7,26,1,25
EMP02563,49,39,22,18,43.3,444,3,100
EMP02564,20,14,21,17,38.2,578,3,100
EMP02565,30,25,5,79,39.8,0,1,24
EMP02566,41,33,8,45,36.2,63,1,51
EMP02567,34,23,25,26,42.5,495,3,100
EMP02568,38,34,15,50,44.3,111,0,54
EMP02569,24,18,21,16,44.7,410,4,100
EMP02570,48,46,3,66,42.4,38,0,11
EMP02571,25,19,14,65,43.8,164,1,58
EMP02572,31,27,5,85,40.8,28,0,16
EMP02573,11,8,13,54,39.9,89,2,61
EMP02574,19,14,10,65,41.7,115,2,53
EMP02575,47,42,10,61,43.7,120,1,45
EMP02576,47,31,24,21,36.5,495,3,100
EMP02577,30,23,11,62,44.8,123,2,58
EMP02578,42,33,21,16,38.2,488,2,100
EMP02579,41,33,12,61,41.5,190,1,57
